YEAR,CASENUM,WEIGHT,A_CRAINJ,A_INTER,A_RELRD,A_INTSEC,A_JUNC,A_MANCOL,A_TOD,A_DOW,A_CT,A_HR,A_LT,A_MC,A_SPCRA,A_PED,A_PEDAL,A_ROLL,A_D15_19,A_D16_19,A_D15_20,A_D16_20,A_D65PLS,A_D21_24,A_D16_24
2015,201521324456,218.199744,3,1,1,2,2,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201521324493,4.834643,2,1,1,2,2,2,1,1,3,2,2,2,1,2,2,2,1,1,1,1,1,1,1
2015,201521324524,222.393578,3,1,1,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2015,201521324608,9.669286,2,1,1,2,2,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1
2015,201521324617,218.199744,3,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2015,201521324649,101.307024,3,1,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1
2015,201521324655,11.689272,2,1,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2015,201521324687,48.34643,3,1,1,2,2,1,1,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2
2015,201521324719,218.199744,2,1,1,2,2,2,2,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201521324745,101.527503,2,1,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201521324811,58.44636,2,1,1,2,2,2,1,1,3,2,2,2,1,2,2,2,2,2,1,1,2,1,1
2015,201521324834,218.199744,3,1,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2015,201521324849,101.307024,3,1,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2015,201521324893,11.689272,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201521324925,50.653512,2,1,1,2,2,4,1,1,3,2,1,2,2,2,2,2,2,2,1,1,2,2,1
2015,201521324951,218.199744,3,1,1,2,2,5,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201521324959,3.896424,4,2,3,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201521324969,11.689272,2,1,1,2,2,2,1,1,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2
2015,201521325009,101.307024,2,1,1,2,2,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201521325040,218.199744,3,2,1,2,2,2,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201521325055,3.896424,2,1,3,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201521325158,11.689272,2,1,1,2,3,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1
2015,201521325183,58.44636,2,1,1,2,2,2,1,2,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2015,201521325191,218.199744,3,1,1,2,3,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2015,201521325260,101.307024,3,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201521325286,11.689272,2,1,1,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2
2015,201521325294,218.199744,2,1,1,2,2,2,1,1,3,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2015,201521325354,3.896424,4,1,4,2,2,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2015,201521325363,11.689272,2,1,1,2,2,5,1,2,3,2,2,1,2,2,2,2,2,2,2,2,1,2,2
2015,201521325454,11.6487,2,1,1,2,2,5,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2
2015,201521325502,218.199744,3,1,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1
2015,201521325558,59.9076,2,2,1,2,2,3,2,1,3,2,2,2,1,2,2,2,2,2,2,2,2,1,1
2015,201521325578,219.6612,3,1,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2015,201521325703,11.6487,2,1,1,2,2,5,1,1,3,2,2,1,2,2,2,2,2,2,2,2,2,1,1
2015,201521325761,219.6612,2,1,1,2,2,2,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2
2015,201521325804,99.846,3,1,1,2,2,2,1,1,3,2,2,2,2,2,2,2,2,2,1,1,2,2,1
2015,201521325944,11.6487,2,1,1,2,2,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2
2015,201521325997,219.6612,3,2,1,2,2,5,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201521326118,11.6487,2,1,1,2,2,5,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2
2015,201521326186,1.6641,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201521326192,219.6612,3,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201521326203,99.846,3,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201521326331,11.6487,2,1,1,2,2,1,2,1,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2
2015,201521326378,49.923,2,1,1,2,2,2,1,1,3,2,1,2,2,2,2,2,2,2,2,2,2,1,1
2015,201521326390,219.6612,3,1,1,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201521326490,59.9076,2,2,4,2,2,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2
2015,201521326528,11.6487,2,2,1,2,2,1,1,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2
2015,201521326574,219.6612,3,1,1,2,2,5,1,1,3,2,1,1,2,2,2,1,2,2,2,2,2,1,1
2015,201521326668,11.6487,2,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2
2015,201521326688,99.846,3,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2015,201521326762,219.6612,2,1,1,2,2,5,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201521326789,1.6641,4,1,4,2,2,1,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2
2015,201521326919,1.6641,2,2,4,2,2,1,2,2,1,2,2,2,1,2,2,2,1,1,1,1,2,2,1
2015,201521326922,1.6641,2,2,4,2,3,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2
2015,201521326957,219.6612,3,2,1,2,2,2,2,2,2,2,2,2,1,2,2,2,1,1,1,1,2,2,1
2015,201521326962,11.6487,2,1,1,2,2,1,1,1,1,2,2,1,2,2,2,1,2,2,2,2,2,1,1
2015,201521327014,1.6641,2,2,3,2,2,1,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2015,201521327101,99.846,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1
2015,201521327156,219.6612,3,2,1,2,2,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201521327157,1.6641,2,1,4,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2015,201521327204,11.6487,2,2,1,2,2,5,1,1,3,2,2,1,2,2,2,2,2,2,2,2,2,1,1
2015,201521327282,59.9076,2,1,1,2,2,2,1,1,3,1,2,2,1,2,2,2,2,2,2,2,2,1,1
2015,201521327354,219.6612,3,1,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2015,201521327380,4.834643,2,1,4,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2
2015,201521327436,222.393578,3,1,1,2,2,2,1,1,2,2,2,2,1,2,2,2,1,1,1,1,2,1,1
2015,201521327444,4.834643,2,1,1,2,2,1,2,2,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2
2015,201521327500,101.307024,3,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1
2015,201521327517,99.846,2,1,1,2,2,2,2,1,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2015,201521327559,219.6612,3,2,1,2,2,4,2,2,2,1,2,2,2,2,2,2,1,1,1,1,2,2,1
2015,201521327601,11.6487,2,1,1,2,2,1,2,2,1,1,2,2,2,1,2,2,2,2,1,1,2,2,1
2015,201521327622,218.199744,3,1,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2015,201521327633,11.689272,2,1,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,1,1
2015,201521327663,1.6641,2,2,3,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201521327743,1.6641,2,2,4,2,2,1,2,2,1,2,2,2,1,2,2,1,2,2,2,2,2,2,2
2015,201521327848,218.199744,3,1,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2015,201521327891,101.307024,3,1,4,2,2,2,1,2,3,2,2,2,1,2,2,2,1,1,1,1,1,2,1
2015,201521327939,219.6612,3,2,1,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2015,201521327980,11.6487,2,1,1,2,2,5,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2
2015,201521328058,58.44636,2,1,3,2,2,1,1,2,1,2,2,2,1,2,2,2,2,2,1,1,2,2,1
2015,201521328118,218.199744,3,1,1,2,2,2,2,1,3,2,2,2,1,2,2,2,1,1,1,1,2,2,1
2015,201521328128,1.6641,2,2,3,2,2,1,2,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2
2015,201521328140,219.6612,2,1,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1
2015,201521328186,99.846,3,1,4,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,1
2015,201521328224,11.689272,2,1,1,2,2,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2
2015,201521328262,101.307024,3,1,1,2,2,2,2,1,3,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2015,201521328267,218.199744,3,1,1,2,2,5,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201521328348,218.199744,3,1,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2015,201521328358,101.307024,3,1,1,2,2,2,2,2,3,1,2,2,2,2,2,2,2,2,1,1,2,1,1
2015,201521328381,11.689272,2,1,1,2,2,2,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2
2015,201521328408,11.689272,2,1,1,2,2,1,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2
2015,201521328439,218.199744,3,1,1,2,2,2,1,1,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2
2015,201521328476,1.6641,2,2,3,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1
2015,201521328482,59.9076,2,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201521328522,101.307024,2,1,1,2,2,2,2,2,3,2,2,2,1,2,2,2,2,2,2,2,2,1,1
2015,201521328529,11.689272,2,1,4,2,2,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,1,1
2015,201521328580,218.199744,3,1,1,2,2,5,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1
2015,201521328697,11.6487,2,1,1,2,2,5,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2
2015,201521328698,1.6641,2,1,4,2,3,1,1,2,1,2,2,2,1,2,2,2,1,1,1,1,2,2,1
2015,201521328706,219.6612,2,2,1,2,2,5,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2
2015,201521328815,99.846,3,1,3,2,2,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,1,1
2015,201521328890,1.6641,4,1,4,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201521328891,11.6487,2,1,1,2,2,5,2,2,2,1,2,1,2,2,2,1,2,2,2,2,2,1,1
2015,201521328910,219.6612,3,1,1,2,2,2,2,1,3,2,2,2,1,2,2,2,2,2,2,2,2,1,1
2015,201521329028,49.923,2,1,4,2,2,5,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,1,1
2015,201521329074,11.6487,2,2,1,2,2,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,1,1
2015,201521329098,219.6612,3,1,4,2,3,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201521329156,99.846,3,1,3,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201521329163,11.6487,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1
2015,201521329273,219.6612,3,1,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2015,201521329446,99.846,2,1,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2015,201521329460,219.6612,3,1,1,2,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201521329493,11.6487,2,1,1,2,2,5,1,1,3,2,2,1,2,2,2,2,2,2,2,2,2,2,2
2015,201521329639,219.6612,3,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1
2015,201521329652,11.6487,2,1,1,2,2,1,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,1,1
2015,201521329760,99.846,3,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201521329805,59.9076,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201521329832,219.6612,3,1,1,2,2,2,2,1,2,1,2,2,2,2,2,2,1,1,1,1,2,2,1
2015,201521329873,11.6487,2,1,1,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2
2015,201521329988,1.6641,2,1,1,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201521330008,11.6487,2,1,1,2,2,2,1,1,3,2,2,2,2,2,2,2,1,1,1,1,2,1,1
2015,201521330021,219.6612,3,2,1,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201521330126,11.689272,2,2,1,2,2,1,2,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2
2015,201521330171,4.834643,2,1,4,2,2,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2
2015,201521330188,101.527503,2,1,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1
2015,201521330233,99.846,3,1,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2015,201521330246,11.6487,2,2,1,2,2,5,2,1,3,1,2,1,2,2,2,2,2,2,2,2,1,1,1
2015,201521330259,219.6612,2,2,1,2,2,5,2,1,2,1,2,2,2,2,2,2,1,1,1,1,2,2,1
2015,201521330442,219.6612,3,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2015,201521330572,1.6641,2,1,4,2,2,1,2,1,1,1,2,2,1,2,2,2,2,2,2,2,2,1,1
2015,201521330574,99.846,3,2,1,2,2,2,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201521330582,11.6487,2,1,1,2,2,5,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2
2015,201521330629,1.6641,2,1,1,2,2,2,1,1,3,2,2,2,2,2,2,1,2,2,2,2,2,2,2
2015,201521330631,219.6612,3,2,3,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,1
2015,201521330711,1.6641,2,1,3,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201521330750,59.9076,2,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2015,201521330803,219.6612,3,1,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201521330930,11.6487,2,1,3,2,2,1,1,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2
2015,201521330975,219.6612,3,1,1,2,2,5,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2015,201521330981,1.6641,4,1,1,2,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201521331006,99.846,3,1,1,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2015,201521331156,219.6612,3,1,1,2,2,5,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2015,201521331183,49.923,2,1,1,2,2,5,1,1,2,2,1,2,2,2,2,2,2,2,2,2,1,2,2
2015,201522051694,100.9596,2,2,1,2,2,4,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2015,201522051776,2.4038,2,2,4,2,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201522052037,57.6912,2,2,4,2,2,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201522052049,221.1496,3,2,1,1,1,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2015,201522052104,221.1496,2,2,1,1,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201522052120,12.019,2,2,4,2,3,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201522052144,100.9596,3,2,4,2,3,1,2,2,1,2,2,2,1,2,2,2,1,1,1,1,2,2,1
2015,201522052203,100.9596,3,1,1,2,2,5,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2015,201522052212,221.1496,3,2,1,2,3,6,2,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1
2015,201522052385,100.9596,3,2,1,2,2,2,1,1,3,2,2,2,2,2,2,2,2,2,1,1,2,2,1
2015,201522052403,216.342,3,2,4,2,2,1,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201522052431,221.1496,3,1,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1
2015,201522052456,57.6912,2,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2015,201522052471,100.9596,2,1,4,2,2,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2015,201522052542,9.6152,2,2,1,1,1,1,2,2,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2
2015,201522052545,100.9596,3,2,4,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201522052564,10.374272,2,2,1,2,3,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2
2015,201522052571,217.859712,3,2,1,2,3,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2015,201522052577,51.87136,3,2,1,2,3,4,1,1,3,2,1,2,2,2,2,2,2,2,2,2,1,2,2
2015,201522052588,10.374272,2,2,1,2,3,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2
2015,201522052599,10.374272,2,2,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201522052601,98.555584,2,2,1,2,3,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201522052660,12.019,2,2,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2
2015,201522052662,48.076,2,1,1,2,2,4,1,2,2,2,1,2,1,2,2,2,2,2,2,2,2,1,1
2015,201522052663,4.8076,2,1,1,2,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2015,201522052686,221.1496,3,1,1,2,2,2,2,1,2,1,2,2,1,2,2,2,2,2,2,2,2,1,1
2015,201522052691,9.6152,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201522052715,100.9596,3,2,3,2,2,1,1,1,1,2,2,2,1,2,2,2,1,1,1,1,2,2,1
2015,201522052766,9.6152,2,2,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2
2015,201522052779,221.1496,3,2,1,1,1,2,1,1,2,1,2,2,2,2,2,2,1,1,1,1,2,2,1
2015,201522052780,4.8076,2,2,1,2,2,4,2,1,2,2,2,2,1,2,2,2,2,2,1,1,2,2,1
2015,201522052781,9.6152,2,2,1,1,1,1,1,1,1,2,2,2,2,1,2,2,1,1,1,1,2,2,1
2015,201522052816,95.911551,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201522052841,57.6912,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,1,1,2,2,1
2015,201522052877,4.8076,4,2,4,2,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201522052885,221.1496,3,2,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201522052898,100.9596,2,2,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2015,201522052941,60.095,2,2,1,1,1,4,2,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201522052970,221.1496,3,2,1,1,1,4,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2015,201522053038,10.374272,2,2,1,1,1,2,1,1,3,1,2,2,2,2,2,2,2,2,2,2,2,1,1
2015,201522053090,221.1496,2,2,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2015,201522053104,9.6152,2,1,1,2,2,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201522053109,100.9596,3,1,1,2,2,2,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201522053117,48.076,2,1,1,2,2,6,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2015,201522053149,60.095,2,2,1,1,1,3,1,1,2,2,2,2,1,2,2,2,2,2,1,1,2,2,1
2015,201522053170,100.9596,3,2,4,1,1,1,1,1,1,2,2,2,1,2,2,2,1,1,1,1,2,2,1
2015,201522053226,9.6152,2,2,1,1,1,1,1,1,1,2,2,2,2,2,1,2,2,2,2,2,1,2,2
2015,201522053237,223.793619,3,2,1,2,3,5,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1
2015,201522053241,10.656839,2,2,1,2,2,1,1,2,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2
2015,201522053255,12.019,2,2,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2
2015,201522053259,221.1496,3,2,1,2,3,3,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1
2015,201522053340,12.019,2,2,1,1,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2
2015,201522053363,221.1496,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2015,201522053364,100.9596,2,2,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2015,201522053398,9.6152,2,2,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2
2015,201522053429,9.6152,2,1,4,2,3,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201522053482,9.6152,2,2,1,2,2,2,1,1,3,2,2,2,1,2,2,2,2,2,2,2,1,2,2
2015,201522053504,221.1496,3,2,1,1,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1
2015,201522053526,100.9596,3,2,1,1,1,4,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2015,201522053545,221.1496,3,2,2,2,3,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201522053546,100.9596,3,2,4,2,2,1,2,1,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2
2015,201522053548,4.8076,2,2,1,1,1,4,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2015,201522053554,12.019,2,2,1,2,3,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2
2015,201522053571,12.019,2,2,2,2,2,1,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2015,201522053593,9.6152,2,2,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,1,1
2015,201522053594,4.8076,2,2,4,2,2,1,1,1,1,2,2,2,1,2,2,2,1,1,1,1,2,2,1
2015,201522053606,9.6152,2,2,1,2,2,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201522053618,100.9596,3,2,1,2,2,2,2,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2015,201522053680,100.9596,3,2,4,2,2,1,1,1,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2
2015,201522053689,221.1496,3,1,1,2,2,5,2,1,3,2,2,2,1,2,2,2,1,1,1,1,2,2,1
2015,201522053692,9.6152,2,2,1,2,3,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201522053698,57.6912,2,2,4,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,1,1,2,2,1
2015,201522053760,217.859712,3,2,1,2,3,4,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2015,201522053777,98.555584,3,2,1,1,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201522053812,10.374272,2,2,1,1,1,1,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2
2015,201522053824,62.245632,2,2,1,1,1,5,1,1,3,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2015,201522053836,2.4038,2,2,4,2,2,1,1,1,1,2,2,2,1,2,2,2,1,1,1,1,2,2,1
2015,201522053847,95.911551,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2015,201522053897,12.019,2,2,1,2,2,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2
2015,201522053907,221.1496,3,2,1,1,1,4,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201522053957,100.9596,3,2,4,1,1,1,1,1,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2
2015,201522053964,9.6152,2,1,1,2,3,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201522054005,9.6152,2,1,1,2,2,2,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201522054007,221.1496,3,2,1,1,1,5,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2
2015,201522054069,221.1496,3,2,4,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201522054084,221.1496,3,2,1,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2
2015,201522054093,100.9596,2,1,1,2,3,4,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2
2015,201522054098,221.1496,3,1,1,2,2,5,2,2,2,2,2,2,1,2,2,2,1,1,1,1,1,2,1
2015,201522054158,100.9596,3,2,4,2,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,1,1
2015,201522054209,100.9596,2,2,1,2,2,2,1,1,3,2,2,2,1,2,2,2,1,1,1,1,2,2,1
2015,201522054316,100.9596,2,2,1,1,1,3,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,1
2015,201522054340,10.374272,2,2,1,1,1,1,2,1,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2
